"","filename","GOF.mean","GOF.SD","S1.mean","S1.SD","S2.mean","S2.SD","S3.mean","S3.SD","tracer_pair","tracers","error_threshold","score_threshold","nb_tracer","S1_CI_width","S2_CI_width","S3_CI_width","CI_width_sum","Manhattan_dist_median","Manhattan_dist_mean"
"1","0.25-0.5-0.25",0.996615524752475,0.00188551696144086,0.335923910891089,0.0181054186447588,0.316991247524752,0.0038818993815037,0.347084831683168,0.01779671300104,"Record_1_Peak_intensity_integrated_relative_peak_2 Record_1_Peak_intensity_peak_2","Record_1_Peak_intensity_peak_2-Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_max_peak_1",NA,90,4,0.184227628083898,0.181493948959651,0.185682757252643,0.551404334296192,0.23773893006993,0.235900256802603
"2","0.25-0.5-0.25",0.994596316831683,0.00880582555463222,0.347426168316832,0.0949915372296995,0.318569544554455,0.00798771326040783,0.334004277227723,0.095285606019075,"Record_1_Peak_intensity_integrated_relative_peak_2 Record_1_Peak_intensity_peak_2","Record_1_Peak_intensity_peak_2-Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_max_peak_1-Record_1_Sensitivity_component_1",NA,90,5,0.185725471987613,0.181734875302658,0.183965808871693,0.551426156161965,0.23927993006993,0.262061365713494
"3","0.25-0.5-0.25",0.993761079207921,0.00878246474024596,0.348771722772277,0.0731097454350812,0.319616168316832,0.00662576836762244,0.331612158415842,0.0744817419186384,"Record_1_Peak_intensity_integrated_relative_peak_2 Record_1_Peak_intensity_peak_2","Record_1_Peak_intensity_peak_2-Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_max_peak_1-Record_1_Sensitivity_component_1-Record_1_Intensity_component_1",NA,90,6,0.185892829699258,0.181893317010862,0.183634752261505,0.551420898971625,0.24240293006993,0.266845662743197
"4","0.25-0.5-0.25",0.992324118811881,0.0137113092338311,0.335262118811881,0.0455271074493619,0.320925297029703,0.00945559870716239,0.343812594059406,0.0438430584248358,"Record_1_Peak_intensity_integrated_relative_peak_2 Record_1_Peak_intensity_peak_2","Record_1_Peak_intensity_peak_2-Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_max_peak_1-Record_1_Sensitivity_component_1-Record_1_Intensity_component_1-Record_1_Peak_intensity_max_peak_2",NA,90,7,0.184137752074943,0.182090015222548,0.185267915889648,0.551495683187139,0.23791193006993,0.242444751852108
"5","0.25-0.5-0.25",0.98541004950495,0.0297441473646081,0.337057227722772,0.0405195686978233,0.314234316831683,0.0298517205909243,0.348708574257426,0.0453480150706393,"Record_1_Peak_intensity_integrated_relative_peak_2 Record_1_Peak_intensity_peak_2","Record_1_Peak_intensity_peak_2-Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_max_peak_1-Record_1_Sensitivity_component_1-Record_1_Intensity_component_1-Record_1_Peak_intensity_max_peak_2-Record_1_Cross_section_component_1",NA,90,8,0.18438059935541,0.181067314418124,0.185885011908094,0.551332925681628,0.24037593006993,0.23265290036696
"6","0.25-0.5-0.25",0.98523902970297,0.0223817908025499,0.326178316831683,0.0687491654103424,0.315734613861386,0.0220510212257711,0.35808703960396,0.068127537938769,"Record_1_Peak_intensity_integrated_relative_peak_2 Record_1_Peak_intensity_peak_2","Record_1_Peak_intensity_peak_2-Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_max_peak_1-Record_1_Sensitivity_component_1-Record_1_Intensity_component_1-Record_1_Peak_intensity_max_peak_2-Record_1_Cross_section_component_1-Record_1_Peak_intensity_integrated_peak_2",NA,90,9,0.182862820832847,0.181300400693917,0.187006952796857,0.551170174323621,0.23877093006993,0.213895821159039
"7","0.25-0.5-0.25",0.986821514851485,0.0150184107418953,0.332071554455446,0.0473413036078381,0.318426495049505,0.0104238484146919,0.349501881188119,0.0487158725723531,"Record_1_Peak_intensity_integrated_relative_peak_2 Record_1_Peak_intensity_peak_2","Record_1_Peak_intensity_peak_2-Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_max_peak_1-Record_1_Sensitivity_component_1-Record_1_Intensity_component_1-Record_1_Peak_intensity_max_peak_2-Record_1_Cross_section_component_1-Record_1_Peak_intensity_integrated_peak_2-Record_1_Peak_intensity_peak_1",NA,90,10,0.183698744215903,0.181713137973413,0.185982962580161,0.551394844769477,0.24086193006993,0.231066098386762
"8","0.25-0.5-0.25",0.95442798019802,0.0112635763032708,0.494584198019802,0.0205797032218736,0.328279148514851,0.0106109238941632,0.177136613861386,0.0189919911799528,"Record_1_Peak_intensity_integrated_relative_peak_2 Record_1_Peak_intensity_peak_2","Record_1_Peak_intensity_peak_2-Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_max_peak_1-Record_1_Sensitivity_component_1-Record_1_Intensity_component_1-Record_1_Peak_intensity_max_peak_2-Record_1_Cross_section_component_1-Record_1_Peak_intensity_integrated_peak_2-Record_1_Peak_intensity_peak_1-Record_3_Frequency_factor_peak_2",NA,90,11,0.19501584828941,0.183164558800327,0.148916705127341,0.527097112217078,0.57796893006993,0.575796662743197
"9","0.25-0.5-0.25",0.994937306930693,0.00590144694586433,0.326531762376238,0.0691748878835591,0.319403584158416,0.00614867431609014,0.354064574257426,0.0672231396422908,"Record_1_Peak_intensity_integrated_peak_1 Record_1_Peak_intensity_integrated_relative_peak_2","Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_peak_2-Record_1_Sensitivity_component_1",NA,90,4,0.182913877141916,0.181861220584737,0.186535360104331,0.551310457830984,0.23926593006993,0.221940702347158
"10","0.25-0.5-0.25",0.992419564356436,0.0104341970715679,0.328377851485149,0.0467537088480446,0.319312950495049,0.00932765901432534,0.352309237623762,0.0448563354047449,"Record_1_Peak_intensity_integrated_peak_1 Record_1_Peak_intensity_integrated_relative_peak_2","Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_peak_2-Record_1_Sensitivity_component_1-Record_1_Intensity_component_1",NA,90,5,0.183178632914025,0.181847523295125,0.186325050216964,0.551351206426114,0.23853493006993,0.225451494426366
"11","0.25-0.5-0.25",0.993191683168317,0.00693631577558388,0.335597821782178,0.0157010900471248,0.319654049504951,0.00639403743401028,0.344748059405941,0.014942720800324,"Record_1_Peak_intensity_integrated_peak_1 Record_1_Peak_intensity_integrated_relative_peak_2","Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_peak_2-Record_1_Sensitivity_component_1-Record_1_Intensity_component_1-Record_1_Peak_intensity_max_peak_1",NA,90,6,0.184183393588135,0.181899031833953,0.185387502234231,0.551469927656319,0.24026793006993,0.240573741951118
"12","0.25-0.5-0.25",0.991220237623762,0.0138701151164282,0.333136178217822,0.0443915563134243,0.320220346534653,0.00965562559799793,0.346643514851485,0.0423435297854616,"Record_1_Peak_intensity_integrated_peak_1 Record_1_Peak_intensity_integrated_relative_peak_2","Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_peak_2-Record_1_Sensitivity_component_1-Record_1_Intensity_component_1-Record_1_Peak_intensity_max_peak_1-Record_1_Peak_intensity_max_peak_2",NA,90,7,0.183846284895899,0.181984299991903,0.1856273749186,0.551457959806402,0.23958693006993,0.23678293997092
"13","0.25-0.5-0.25",0.985154455445545,0.028621564381258,0.339162396039604,0.0367237488949805,0.314350702970297,0.030190806546876,0.346486861386139,0.0394503309611034,"Record_1_Peak_intensity_integrated_peak_1 Record_1_Peak_intensity_integrated_relative_peak_2","Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_peak_2-Record_1_Sensitivity_component_1-Record_1_Intensity_component_1-Record_1_Peak_intensity_max_peak_1-Record_1_Peak_intensity_max_peak_2-Record_1_Cross_section_component_1",NA,90,8,0.184661603079366,0.181085474575253,0.185607673581773,0.551354751236391,0.23863193006993,0.237096167693692
"14","0.25-0.5-0.25",0.98406901980198,0.024710266465168,0.323759475247525,0.132312943313766,0.314715623762376,0.0236570726235735,0.361524831683168,0.136486023661624,"Record_1_Peak_intensity_integrated_peak_1 Record_1_Peak_intensity_integrated_relative_peak_2","Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_peak_2-Record_1_Sensitivity_component_1-Record_1_Intensity_component_1-Record_1_Peak_intensity_max_peak_1-Record_1_Peak_intensity_max_peak_2-Record_1_Cross_section_component_1-Record_1_Peak_intensity_integrated_peak_2",NA,90,9,0.182510233343277,0.18114232894466,0.18739864745873,0.551051209746667,0.24030893006993,0.207020197396663
"15","0.25-0.5-0.25",0.98713599009901,0.0142579780042579,0.332265920792079,0.0481906688967238,0.318992168316832,0.00914820976701923,0.348741821782178,0.0485471891236549,"Record_1_Peak_intensity_integrated_peak_1 Record_1_Peak_intensity_integrated_relative_peak_2","Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_peak_2-Record_1_Sensitivity_component_1-Record_1_Intensity_component_1-Record_1_Peak_intensity_max_peak_1-Record_1_Peak_intensity_max_peak_2-Record_1_Cross_section_component_1-Record_1_Peak_intensity_integrated_peak_2-Record_1_Peak_intensity_peak_1",NA,90,10,0.183725759314094,0.181798980594047,0.185889128402116,0.551413868310257,0.24137393006993,0.232586197396663
"16","0.25-0.5-0.25",0.95413900990099,0.0115062112178554,0.498197930693069,0.0327222755823178,0.329349514851485,0.0106403899736935,0.172452524752475,0.0336470843582602,"Record_1_Peak_intensity_integrated_peak_1 Record_1_Peak_intensity_integrated_relative_peak_2","Record_1_Peak_intensity_integrated_relative_peak_2-Record_1_Peak_intensity_integrated_peak_1-Record_1_Peak_intensity_peak_2-Record_1_Sensitivity_component_1-Record_1_Intensity_component_1-Record_1_Peak_intensity_max_peak_1-Record_1_Peak_intensity_max_peak_2-Record_1_Cross_section_component_1-Record_1_Peak_intensity_integrated_peak_2-Record_1_Peak_intensity_peak_1-Record_3_Frequency_factor_peak_2",NA,90,11,0.195026022592826,0.183316693694776,0.147352197717139,0.525694914004741,0.58116993006993,0.585164850862009
