"","X0.560245","X0.588124","X0.591549","X0.49543","X0.620139","X0.592287","X0.594231","X0.634518","X0.572507","X0.625975","X0.681407","X0.521792","X0.595853","X0.63203","X0.596648","X0.522426","X0.618175","X0.657359","X0.605268","X0.518031","X0.612598","X0.55137","X0.60692","X0.482823","X0.555744","X0.585512","X0.569411","X0.563672","X0.59674","X0.487806","X0.570841","X0.679025","X0.587271","X0.710644","X0.599624","X0.656133","X0.627673","X0.699111","X0.581501","X0.541488","X0.612313","X0.60921","X0.642947","X0.600404","X0.568957","X0.691367","X0.59028","X0.603376","X0.558478","X0.594264","X0.53678","X0.541469","X0.566307","X0.62001","X0.678086","X0.562895","X0.636137","X0.429998","X0.69419","X0.703131","X0.508064","X0.600321","X0.650831","X0.439373","X0.608639","X0.612285","X0.606339","X0.625072","X0.611393","X0.725891","X0.520055","X0.576666","X0.656128","X0.608956","X0.597734","X0.616072","X0.413498","X0.574564","X0.64392","X0.542136","X0.548378","X0.602416","X0.598111","X0.581946","X0.670278","X0.598058","X0.577426","X0.514434","X0.665367","X0.61836","X0.514771","X0.613229","X0.514513","X0.466876","X0.577104","X0.667756","X0.601547","X0.59825","X0.688428","X0.654135","X0.43924","X0.626684","X0.618493","X0.615214","X0.65855","X0.63148","X0.583728","X0.65834","X0.523975","X0.5609","X0.643786","X0.576269","X0.595853.1","X0.632291","X0.687037","X0.66654","X0.675275","X0.62305","X0.657359.1","X0.632407","X0.612107","X0.607171","X0.55566","X0.682706","X0.582186","X0.621851","X0.5975","X0.527978","X0.63111","X0.630838","X0.600236","X0.704609","X0.657623","X0.623137","X0.683936","X0.576966","X0.627673.1","X0.699111.1","X0.619899","X0.630411","X0.594276","X0.632194","X0.659691","X0.658646","X0.74264","X0.645259","X0.645284","X0.667609","X0.599898","X0.636623","X0.655486","X0.669268","X0.635825","X0.601948","X0.591022","X0.690663","X0.687834","X0.664772","X0.605814","X0.630686","X0.591978","X0.582304","X0.647391","X0.697643","X0.534751","X0.665378","X0.633026","X0.625816","X0.624865","X0.640222","X0.619453","X0.608956.1","X0.60218","X0.705836","X0.600121","X0.606588","X0.634794","X0.64392.1","X0.619065","X0.644374","X0.676728","X0.633215","X0.571493","X0.640821","X0.619761","X0.729308","X0.615903","X0.605679","X0.641139","X0.613229.1","X0.560839","X0.564061","X0.613884","X0.643126","X0.689738","X0.657073","X0.611219","X0.54558","X0.652557","X0.679733","X0.457926","X0.605995","X0.581994","X0.618493.1","X0.615214.1","X0.566912","X0.63148.1","X0.592287.1","X0.690862","X0.600307","X0.653086","X0.606292","X0.691396","X0.58411","X0.660471","X0.596648.1","X0.624299","X0.616054","X0.728272","X0.603075","X0.557723","X0.612598.1","X0.668224","X0.649575","X0.647444","X0.6847","X0.63342","X0.605797","X0.672462","X0.643897","X0.655969","X0.635666","X0.657623.1","X0.645828","X0.632229","X0.617109","X0.670373","X0.652698","X0.631218","X0.622587","X0.550628","X0.632194.1","X0.644732","X0.636637","X0.61815","X0.559015","X0.648346","X0.688025","X0.588196","X0.617261","X0.649891","X0.566307.1","X0.62001.1","X0.65471","X0.686651","X0.674","X0.664772.1","X0.745958","X0.58143","X0.600321.1","X0.608188","X0.621104","X0.655066","X0.606339.1","X0.59879","X0.660365","X0.564553","X0.593202","X0.640222.1","X0.618541","X0.667274","X0.652326","X0.608506","X0.541898","X0.654419","X0.637902","X0.766931","X0.646525","X0.708909","X0.576062","X0.642341","X0.649166","X0.589571","X0.735202","X0.578286","X0.605679.1","X0.606716","X0.598227","X0.607859","X0.677628","X0.602832","X0.607716","X0.666987","X0.59812","X0.611219.1","X0.623493","X0.472534","X0.703797","X0.6505","X0.602363","X0.620282","X0.626447","X0.590735","X0.527821","X0.571066","X0.554182","X0.645771","X0.601741","X0.576708","X0.600847","X0.524784","X0.493511","X0.650211","X0.515001","X0.58411.1","X0.667329","X0.638015","X0.64735","X0.673273","X0.575338","X0.518031.1","X0.631142","X0.595319","X0.604371","X0.555089","X0.55531","X0.655198","X0.51991","X0.59244","X0.547408","X0.537123","X0.612057","X0.717287","X0.577911","X0.578463","X0.590128","X0.649519","X0.639366","X0.630411.1","X0.542468","X0.547705","X0.633746","X0.488765","X0.5914","X0.592146","X0.620751","X0.557592","X0.5108","X0.478788","X0.698957","X0.610761","X0.597243","X0.558062","X0.602591","X0.504238","X0.507101","X0.605814.1","X0.57069","X0.529388","X0.586945","X0.528086","X0.600428","X0.569713","X0.665378.1","X0.567128","X0.532415","X0.447589","X0.514447","X0.603858","X0.543119","X0.46276","X0.596008","X0.594151","X0.608383","X0.663342","X0.554869","X0.602416.1","X0.589197","X0.605846","X0.583909","X0.657856","X0.619761.1","X0.615903.1","X0.588631","X0.43539","X0.583646","X0.585727","X0.628017","X0.680658","X0.569726","X0.614551","X0.573323","X0.583929","X0.667593","X0.537258","X0.570974","X0.589418","X0.541177","X0.55837","X0.554496","X0.613286","X0.602457","X0.568275","X0.576896","X0.626684.1","X0.571148","X0.591549.1","X0.635557","X0.5839","X0.618748","X0.607667","X0.60934","X0.619255","X0.612695","X0.649983","X0.646961","X0.667329.1","X0.608957","X0.674217","X0.673273.1","X0.539855","X0.631142.1","X0.663901","X0.650359","X0.62812","X0.509051","X0.648616","X0.642018","X0.645035","X0.599286","X0.657617","X0.600101","X0.614778","X0.670984","X0.610205","X0.590128.1","X0.649121","X0.652698.1","X0.60044","X0.569119","X0.547705.1","X0.633746.1","X0.700383","X0.658845","X0.610609","X0.631019","X0.599898.1","X0.636623.1","X0.602014","X0.669268.1","X0.635825.1","X0.691972","X0.570233","X0.583368","X0.610095","X0.618028","X0.58143.1","X0.661123","X0.571326","X0.563431","X0.599828","X0.532826","X0.539814","X0.571265","X0.564553.1","X0.521814","X0.624825","X0.550239","X0.60218.1","X0.46276.1","X0.541898.1","X0.596591","X0.64392.2","X0.67792","X0.59395","X0.590996","X0.735114","X0.540965","X0.575009","X0.598058.1","X0.703967","X0.615903.2","X0.61836.1","X0.579097","X0.493738","X0.585727.1","X0.552087","X0.643126.1","X0.58066","X0.573323.1","X0.583929.1","X0.582835","X0.624921","X0.602919","X0.650392","X0.602363.1","X0.620282.1","X0.562361","X0.654249","X0.574799","X0.597123","X0.605956","X0.651605","X0.560172","X0.594261","X0.603517","X0.571066.1","X0.554182.1","X0.525872","X0.583728.1","X0.594231.1","X0.564211","X0.557133","X0.599543","X0.600381","X0.567883","X0.591103","X0.530206","X0.566547","X0.484859","X0.62824","X0.576162","X0.56097","X0.626453","X0.539013","X0.555089.1","X0.585512.1","X0.5975.1","X0.551074","X0.6196","X0.565132","X0.600236.1","X0.639482","X0.540009","X0.606443","X0.64294","X0.57648","X0.604379","X0.581501.1","X0.510232","X0.601617","X0.607997","X0.575962","X0.658845.1","X0.662549","X0.602033","X0.557592.1","X0.538037","X0.481904","X0.538003","X0.595317","X0.62001.2","X0.570233.1","X0.583368.1","X0.611952","X0.618763","X0.566728","X0.574902","X0.538571","X0.606414","X0.600428.1","X0.548266","X0.625072.1","X0.590408","X0.564553.2","X0.582237","X0.624825.1","X0.603858.1","X0.62111","X0.537456","X0.541898.2","X0.574564.1","X0.596569","X0.548378.1","X0.56264","X0.557844","X0.553812","X0.595873","X0.539778","X0.647052","X0.545398","X0.61836.2","X0.62337","X0.493738.1","X0.545157","X0.577104.1","X0.612416","X0.663904","X0.59812.1","X0.599482","X0.570653","X0.600899","X0.602919.1","X0.589418.1","X0.620665","X0.526746","X0.589481","X0.594546","X0.551937","X0.525179","X0.587595","X0.598986","X0.560172.1","X0.581419","X0.580527","X0.588492"
"1",0.560245,0.588124,0.591549,0.49543,0.620139,0.592287,0.594231,0.634518,0.572507,0.625975,0.681407,0.521792,0.595853,0.63203,0.596648,0.522426,0.618175,0.657359,0.605268,0.518031,0.612598,0.55137,0.60692,0.482823,0.555744,0.585512,0.569411,0.563672,0.59674,0.487806,0.570841,0.679025,0.587271,0.710644,0.599624,0.656133,0.627673,0.699111,0.581501,0.541488,0.612313,0.60921,0.642947,0.600404,0.568957,0.691367,0.59028,0.603376,0.558478,0.594264,0.53678,0.541469,0.566307,0.62001,0.678086,0.562895,0.636137,0.429998,0.69419,0.703131,0.508064,0.600321,0.650831,0.439373,0.608639,0.612285,0.606339,0.625072,0.611393,0.725891,0.520055,0.576666,0.656128,0.608956,0.597734,0.616072,0.413498,0.574564,0.64392,0.542136,0.548378,0.602416,0.598111,0.581946,0.670278,0.598058,0.577426,0.514434,0.665367,0.61836,0.514771,0.613229,0.514513,0.466876,0.577104,0.667756,0.601547,0.59825,0.688428,0.654135,0.43924,0.626684,0.618493,0.615214,0.65855,0.63148,0.583728,0.65834,0.523975,0.5609,0.643786,0.576269,0.595853,0.632291,0.687037,0.66654,0.675275,0.62305,0.657359,0.632407,0.612107,0.607171,0.55566,0.682706,0.582186,0.621851,0.5975,0.527978,0.63111,0.630838,0.600236,0.704609,0.657623,0.623137,0.683936,0.576966,0.627673,0.699111,0.619899,0.630411,0.594276,0.632194,0.659691,0.658646,0.74264,0.645259,0.645284,0.667609,0.599898,0.636623,0.655486,0.669268,0.635825,0.601948,0.591022,0.690663,0.687834,0.664772,0.605814,0.630686,0.591978,0.582304,0.647391,0.697643,0.534751,0.665378,0.633026,0.625816,0.624865,0.640222,0.619453,0.608956,0.60218,0.705836,0.600121,0.606588,0.634794,0.64392,0.619065,0.644374,0.676728,0.633215,0.571493,0.640821,0.619761,0.729308,0.615903,0.605679,0.641139,0.613229,0.560839,0.564061,0.613884,0.643126,0.689738,0.657073,0.611219,0.54558,0.652557,0.679733,0.457926,0.605995,0.581994,0.618493,0.615214,0.566912,0.63148,0.592287,0.690862,0.600307,0.653086,0.606292,0.691396,0.58411,0.660471,0.596648,0.624299,0.616054,0.728272,0.603075,0.557723,0.612598,0.668224,0.649575,0.647444,0.6847,0.63342,0.605797,0.672462,0.643897,0.655969,0.635666,0.657623,0.645828,0.632229,0.617109,0.670373,0.652698,0.631218,0.622587,0.550628,0.632194,0.644732,0.636637,0.61815,0.559015,0.648346,0.688025,0.588196,0.617261,0.649891,0.566307,0.62001,0.65471,0.686651,0.674,0.664772,0.745958,0.58143,0.600321,0.608188,0.621104,0.655066,0.606339,0.59879,0.660365,0.564553,0.593202,0.640222,0.618541,0.667274,0.652326,0.608506,0.541898,0.654419,0.637902,0.766931,0.646525,0.708909,0.576062,0.642341,0.649166,0.589571,0.735202,0.578286,0.605679,0.606716,0.598227,0.607859,0.677628,0.602832,0.607716,0.666987,0.59812,0.611219,0.623493,0.472534,0.703797,0.6505,0.602363,0.620282,0.626447,0.590735,0.527821,0.571066,0.554182,0.645771,0.601741,0.576708,0.600847,0.524784,0.493511,0.650211,0.515001,0.58411,0.667329,0.638015,0.64735,0.673273,0.575338,0.518031,0.631142,0.595319,0.604371,0.555089,0.55531,0.655198,0.51991,0.59244,0.547408,0.537123,0.612057,0.717287,0.577911,0.578463,0.590128,0.649519,0.639366,0.630411,0.542468,0.547705,0.633746,0.488765,0.5914,0.592146,0.620751,0.557592,0.5108,0.478788,0.698957,0.610761,0.597243,0.558062,0.602591,0.504238,0.507101,0.605814,0.57069,0.529388,0.586945,0.528086,0.600428,0.569713,0.665378,0.567128,0.532415,0.447589,0.514447,0.603858,0.543119,0.46276,0.596008,0.594151,0.608383,0.663342,0.554869,0.602416,0.589197,0.605846,0.583909,0.657856,0.619761,0.615903,0.588631,0.43539,0.583646,0.585727,0.628017,0.680658,0.569726,0.614551,0.573323,0.583929,0.667593,0.537258,0.570974,0.589418,0.541177,0.55837,0.554496,0.613286,0.602457,0.568275,0.576896,0.626684,0.571148,0.591549,0.635557,0.5839,0.618748,0.607667,0.60934,0.619255,0.612695,0.649983,0.646961,0.667329,0.608957,0.674217,0.673273,0.539855,0.631142,0.663901,0.650359,0.62812,0.509051,0.648616,0.642018,0.645035,0.599286,0.657617,0.600101,0.614778,0.670984,0.610205,0.590128,0.649121,0.652698,0.60044,0.569119,0.547705,0.633746,0.700383,0.658845,0.610609,0.631019,0.599898,0.636623,0.602014,0.669268,0.635825,0.691972,0.570233,0.583368,0.610095,0.618028,0.58143,0.661123,0.571326,0.563431,0.599828,0.532826,0.539814,0.571265,0.564553,0.521814,0.624825,0.550239,0.60218,0.46276,0.541898,0.596591,0.64392,0.67792,0.59395,0.590996,0.735114,0.540965,0.575009,0.598058,0.703967,0.615903,0.61836,0.579097,0.493738,0.585727,0.552087,0.643126,0.58066,0.573323,0.583929,0.582835,0.624921,0.602919,0.650392,0.602363,0.620282,0.562361,0.654249,0.574799,0.597123,0.605956,0.651605,0.560172,0.594261,0.603517,0.571066,0.554182,0.525872,0.583728,0.594231,0.564211,0.557133,0.599543,0.600381,0.567883,0.591103,0.530206,0.566547,0.484859,0.62824,0.576162,0.56097,0.626453,0.539013,0.555089,0.585512,0.5975,0.551074,0.6196,0.565132,0.600236,0.639482,0.540009,0.606443,0.64294,0.57648,0.604379,0.581501,0.510232,0.601617,0.607997,0.575962,0.658845,0.662549,0.602033,0.557592,0.538037,0.481904,0.538003,0.595317,0.62001,0.570233,0.583368,0.611952,0.618763,0.566728,0.574902,0.538571,0.606414,0.600428,0.548266,0.625072,0.590408,0.564553,0.582237,0.624825,0.603858,0.62111,0.537456,0.541898,0.574564,0.596569,0.548378,0.56264,0.557844,0.553812,0.595873,0.539778,0.647052,0.545398,0.61836,0.62337,0.493738,0.545157,0.577104,0.612416,0.663904,0.59812,0.599482,0.570653,0.600899,0.602919,0.589418,0.620665,0.526746,0.589481,0.594546,0.551937,0.525179,0.587595,0.598986,0.560172,0.581419,0.580527,0.588492
