"","X0.35488","X0.335789","X0.32722","X0.373765","X0.301992","X0.284664","X0.311349","X0.351717","X0.309542","X0.258524","X0.268662","X0.361272","X0.324811","X0.288951","X0.378535","X0.440251","X0.339139","X0.277149","X0.259492","X0.373596","X0.348956","X0.285773","X0.328683","X0.548259","X0.443235","X0.299051","X0.36054","X0.384086","X0.28993","X0.378809","X0.336839","X0.289","X0.309572","X0.299405","X0.339947","X0.322816","X0.316795","X0.255389","X0.340242","X0.416831","X0.288351","X0.317597","X0.331041","X0.330401","X0.302891","X0.289911","X0.366818","X0.281795","X0.323974","X0.326288","X0.336155","X0.33334","X0.354305","X0.279274","X0.299449","X0.308788","X0.290194","X0.369951","X0.26974","X0.248786","X0.395233","X0.368843","X0.360151","X0.362855","X0.414828","X0.255642","X0.307224","X0.388565","X0.336038","X0.262651","X0.301106","X0.410649","X0.333979","X0.329404","X0.310203","X0.361405","X0.384661","X0.362339","X0.323767","X0.302382","X0.333591","X0.369374","X0.412068","X0.374247","X0.281825","X0.329665","X0.343064","X0.349777","X0.3044","X0.323233","X0.360119","X0.264273","X0.35321","X0.5039","X0.360004","X0.353198","X0.270992","X0.323492","X0.312861","X0.325339","X0.31801","X0.35488.1","X0.335789.1","X0.357771","X0.336029","X0.337084","X0.3282","X0.361588","X0.398548","X0.390503","X0.377149","X0.365511","X0.308742","X0.308045","X0.288951.1","X0.298679","X0.320978","X0.327305","X0.300266","X0.399089","X0.306919","X0.362085","X0.464958","X0.287299","X0.311496","X0.346533","X0.36054.1","X0.332929","X0.294462","X0.339554","X0.409015","X0.360824","X0.29892","X0.350012","X0.294952","X0.373392","X0.384802","X0.289306","X0.340242.1","X0.343491","X0.365488","X0.351131","X0.254214","X0.347153","X0.242198","X0.337921","X0.340884","X0.294266","X0.323974.1","X0.375569","X0.33334.1","X0.326028","X0.325824","X0.337197","X0.367032","X0.282056","X0.270527","X0.324698","X0.32548","X0.331391","X0.389397","X0.320023","X0.335276","X0.252226","X0.291615","X0.356874","X0.285201","X0.373043","X0.344806","X0.377678","X0.333979.1","X0.379334","X0.373741","X0.312251","X0.407106","X0.328383","X0.311076","X0.331384","X0.365435","X0.299348","X0.258779","X0.310839","X0.359497","X0.309902","X0.335848","X0.244283","X0.400777","X0.340462","X0.31739","X0.45951","X0.387503","X0.348296","X0.332695","X0.284439","X0.298271","X0.333637","X0.350289","X0.37609","X0.338086","X0.271158","X0.391564","X0.371749","X0.404755","X0.374966","X0.370388","X0.393194","X0.399946","X0.375386","X0.311349.1","X0.421286","X0.399628","X0.33229","X0.361272.1","X0.386209","X0.364557","X0.37034","X0.350873","X0.382658","X0.277149.1","X0.361885","X0.37694","X0.320282","X0.330198","X0.328683.1","X0.393598","X0.36208","X0.360777","X0.351002","X0.342504","X0.347957","X0.343164","X0.316226","X0.336223","X0.299405.1","X0.314752","X0.402957","X0.314842","X0.364205","X0.36811","X0.378061","X0.436734","X0.317597.1","X0.35698","X0.374365","X0.422238","X0.396583","X0.357134","X0.323974.2","X0.368407","X0.369232","X0.354305.1","X0.321199","X0.437422","X0.367032.1","X0.32884","X0.35356","X0.349994","X0.313111","X0.416577","X0.381958","X0.388485","X0.410494","X0.386853","X0.356874.1","X0.330575","X0.396535","X0.406869","X0.358501","X0.307749","X0.333979.2","X0.357578","X0.357631","X0.407106.1","X0.389339","X0.311076.1","X0.331384.1","X0.24053","X0.354928","X0.274527","X0.402651","X0.326359","X0.287202","X0.343064.1","X0.280547","X0.384337","X0.391493","X0.360119.1","X0.359603","X0.35321.1","X0.317826","X0.3003","X0.378792","X0.319481","X0.335025","X0.40858","X0.355946","X0.38989","X0.297436","X0.344551","X0.357352","X0.323697","X0.355571","X0.350174","X0.458653","X0.406609","X0.402926","X0.431852","X0.420497","X0.337852","X0.493508","X0.372033","X0.390279","X0.373321","X0.497946","X0.386209.1","X0.325725","X0.350873.1","X0.392595","X0.365665","X0.408419","X0.435272","X0.383949","X0.356817","X0.419558","X0.448054","X0.410081","X0.353696","X0.393563","X0.318642","X0.406436","X0.409015.1","X0.360824.1","X0.371426","X0.394084","X0.387828","X0.402957.1","X0.392322","X0.370214","X0.413565","X0.412757","X0.393579","X0.372625","X0.417942","X0.439307","X0.353937","X0.358245","X0.388477","X0.411387","X0.500717","X0.40805","X0.398638","X0.365394","X0.482848","X0.32884.1","X0.403742","X0.356115","X0.355406","X0.400832","X0.389397.1","X0.464498","X0.389308","X0.401041","X0.377264","X0.377549","X0.396805","X0.446723","X0.447589","X0.393002","X0.34497","X0.421084","X0.46276","X0.407106.2","X0.398505","X0.440016","X0.323557","X0.354928.1","X0.380977","X0.365085","X0.420625","X0.372228","X0.4115","X0.388195","X0.400797","X0.356754","X0.302925","X0.359603.1","X0.387503.1","X0.317826.1","X0.386388","X0.392887","X0.370983","X0.372481","X0.402099","X0.379606","X0.411065","X0.362225","X0.344551.1","X0.388838","X0.378611","X0.366836","X0.353325","X0.373286","X0.334799","X0.368365"
"1",0.35488,0.335789,0.32722,0.373765,0.301992,0.284664,0.311349,0.351717,0.309542,0.258524,0.268662,0.361272,0.324811,0.288951,0.378535,0.440251,0.339139,0.277149,0.259492,0.373596,0.348956,0.285773,0.328683,0.548259,0.443235,0.299051,0.36054,0.384086,0.28993,0.378809,0.336839,0.289,0.309572,0.299405,0.339947,0.322816,0.316795,0.255389,0.340242,0.416831,0.288351,0.317597,0.331041,0.330401,0.302891,0.289911,0.366818,0.281795,0.323974,0.326288,0.336155,0.33334,0.354305,0.279274,0.299449,0.308788,0.290194,0.369951,0.26974,0.248786,0.395233,0.368843,0.360151,0.362855,0.414828,0.255642,0.307224,0.388565,0.336038,0.262651,0.301106,0.410649,0.333979,0.329404,0.310203,0.361405,0.384661,0.362339,0.323767,0.302382,0.333591,0.369374,0.412068,0.374247,0.281825,0.329665,0.343064,0.349777,0.3044,0.323233,0.360119,0.264273,0.35321,0.5039,0.360004,0.353198,0.270992,0.323492,0.312861,0.325339,0.31801,0.35488,0.335789,0.357771,0.336029,0.337084,0.3282,0.361588,0.398548,0.390503,0.377149,0.365511,0.308742,0.308045,0.288951,0.298679,0.320978,0.327305,0.300266,0.399089,0.306919,0.362085,0.464958,0.287299,0.311496,0.346533,0.36054,0.332929,0.294462,0.339554,0.409015,0.360824,0.29892,0.350012,0.294952,0.373392,0.384802,0.289306,0.340242,0.343491,0.365488,0.351131,0.254214,0.347153,0.242198,0.337921,0.340884,0.294266,0.323974,0.375569,0.33334,0.326028,0.325824,0.337197,0.367032,0.282056,0.270527,0.324698,0.32548,0.331391,0.389397,0.320023,0.335276,0.252226,0.291615,0.356874,0.285201,0.373043,0.344806,0.377678,0.333979,0.379334,0.373741,0.312251,0.407106,0.328383,0.311076,0.331384,0.365435,0.299348,0.258779,0.310839,0.359497,0.309902,0.335848,0.244283,0.400777,0.340462,0.31739,0.45951,0.387503,0.348296,0.332695,0.284439,0.298271,0.333637,0.350289,0.37609,0.338086,0.271158,0.391564,0.371749,0.404755,0.374966,0.370388,0.393194,0.399946,0.375386,0.311349,0.421286,0.399628,0.33229,0.361272,0.386209,0.364557,0.37034,0.350873,0.382658,0.277149,0.361885,0.37694,0.320282,0.330198,0.328683,0.393598,0.36208,0.360777,0.351002,0.342504,0.347957,0.343164,0.316226,0.336223,0.299405,0.314752,0.402957,0.314842,0.364205,0.36811,0.378061,0.436734,0.317597,0.35698,0.374365,0.422238,0.396583,0.357134,0.323974,0.368407,0.369232,0.354305,0.321199,0.437422,0.367032,0.32884,0.35356,0.349994,0.313111,0.416577,0.381958,0.388485,0.410494,0.386853,0.356874,0.330575,0.396535,0.406869,0.358501,0.307749,0.333979,0.357578,0.357631,0.407106,0.389339,0.311076,0.331384,0.24053,0.354928,0.274527,0.402651,0.326359,0.287202,0.343064,0.280547,0.384337,0.391493,0.360119,0.359603,0.35321,0.317826,0.3003,0.378792,0.319481,0.335025,0.40858,0.355946,0.38989,0.297436,0.344551,0.357352,0.323697,0.355571,0.350174,0.458653,0.406609,0.402926,0.431852,0.420497,0.337852,0.493508,0.372033,0.390279,0.373321,0.497946,0.386209,0.325725,0.350873,0.392595,0.365665,0.408419,0.435272,0.383949,0.356817,0.419558,0.448054,0.410081,0.353696,0.393563,0.318642,0.406436,0.409015,0.360824,0.371426,0.394084,0.387828,0.402957,0.392322,0.370214,0.413565,0.412757,0.393579,0.372625,0.417942,0.439307,0.353937,0.358245,0.388477,0.411387,0.500717,0.40805,0.398638,0.365394,0.482848,0.32884,0.403742,0.356115,0.355406,0.400832,0.389397,0.464498,0.389308,0.401041,0.377264,0.377549,0.396805,0.446723,0.447589,0.393002,0.34497,0.421084,0.46276,0.407106,0.398505,0.440016,0.323557,0.354928,0.380977,0.365085,0.420625,0.372228,0.4115,0.388195,0.400797,0.356754,0.302925,0.359603,0.387503,0.317826,0.386388,0.392887,0.370983,0.372481,0.402099,0.379606,0.411065,0.362225,0.344551,0.388838,0.378611,0.366836,0.353325,0.373286,0.334799,0.368365
